product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
YFTH42g2qFWP,toys,2000,45,15,35
RmmFSXbxESjo,toys,1000,45,16,45
7Hj1Zv5IhxGS,toys,350,45,45,12
bWiBOQ61DWBu,toys,5500,45,25,40
7jGJFWQYYO1F,toys,400,45,15,35
RWYONTakEIrc,musical_instruments,11600,45,20,100
P7v43SYiERYB,toys,11400,45,19,45
vI408iVZ3EeJ,toys,875,45,19,42
mWNpVa3qQeaN,housewares,10300,45,28,45
dA4F2JIWIgWs,toys,2150,45,15,35
4iXLwS8cuenC,toys,5100,45,45,15
i466c4nZOJaa,home_confort,1600,45,15,35
KBpR4JGnh7nt,toys,5200,45,10,37
0dFBb9lmbGnK,toys,1050,45,15,35
3ZoFoJmand6O,toys,700,45,8,40
EY4Bu6SQUMmD,toys,800,45,15,35
tKJv5pcLTaFA,toys,1250,45,8,26
WuSytEGNoZaS,toys,350,45,16,20
s05SU4q1W3Zo,toys,1000,45,16,16
aXNR8MVmmmZI,toys,700,45,10,35
1j0ePdW55Vjs,toys,2450,45,14,34
Bnjw6n4C6Avj,bed_bath_table,900,45,15,35
7sk1upTCiqOX,toys,900,45,25,20
ZNFreSvwsvNO,toys,13600,45,58,42
AnbqbEAR4cNX,housewares,1750,45,21,26
gKdtST7JcCps,toys,2000,45,15,35
QKvkzZZaJZPP,toys,1175,45,7,35
L8QKPEiuBikX,toys,6800,45,20,45
hoK78U5KzEot,home_confort,4250,45,15,35
TWgMSyFIorAK,toys,19450,45,50,45
ZknfQlkmL4kZ,toys,4600,45,13,34
sRlwSxtFPDl5,toys,7300,45,15,34
JW48souF0RzQ,bed_bath_table,800,45,10,34
9ztXXxuFwu9A,bed_bath_table,500,45,15,35
JInlqxVoIHae,toys,400,45,15,16
qtNNTC86RRaG,garden_tools,3900,45,6,38
2uT99qodQASg,toys,5000,45,14,105
gqeTEHjQWVOW,toys,1300,45,8,35
bkixCf4rDNAw,toys,16400,45,15,35
JTg57WKBZQNa,toys,850,45,8,25
SKnuxvW4kagI,toys,2900,45,10,30
IuxLEmnHC8E6,toys,2500,45,20,35
zG42xowdOJzP,bed_bath_table,1200,45,15,35
rkK6LLb1CcCh,toys,1800,45,15,35
mlHImU79n1Ft,toys,2725,45,11,24
phs8Rz9CMCH4,toys,18250,45,95,25
FlqhNx2QV03n,toys,6050,45,25,45
9cZrd0hwrG3f,garden_tools,1900,45,6,20
P6FFGVEls02Y,toys,2200,45,15,35
0l5YGkXDubis,toys,2000,45,15,35
EXWzAhSkgQtf,toys,1350,45,15,35
37zXiOwIbqPR,toys,8750,45,28,45
KgkYITMJWtdM,toys,450,45,15,35
WWzH6bAglTBh,bed_bath_table,3500,45,15,35
JGQTK9dhqY7O,toys,3400,45,20,45
Usr90T69YVs4,toys,4850,45,10,45
AYgfjHa1PW5R,toys,3550,45,15,35
nGQofBBPXO3h,toys,13050,45,15,35
h6vhgtPBKKxC,toys,1500,45,3,37
NVxYKDROcAq8,toys,1250,45,10,15
o1vjZvJh0Txx,toys,4000,45,14,42
HdwJfyazUTF9,toys,1600,45,15,35
9mnGLIEwmTeL,toys,400,45,7,20
az8lXOIOYjR2,toys,467,45,4,35
dWzp1Nk7iYBN,furniture_decor,5550,45,30,45
syPzaPIKVZS9,toys,3700,45,11,65
s4nvSUJ4V88Y,toys,650,45,15,35
iP0zmn2zlVfJ,toys,200,45,15,35
IpcERljqOyc6,toys,1900,45,15,35
2ltxevUgl70Q,auto,6800,45,20,45
iX7xlnvxZLze,toys,500,45,15,35
QucLKhqrDx3e,toys,200,45,15,20
H3klmQXvaL5G,toys,3350,45,25,18
MuTNMwktiU4K,sports_leisure,400,45,22,43
Aark4PWLirgf,bed_bath_table,700,45,15,30
oPIXTWceQrWY,perfumery,1600,45,10,24
cUD6J1ENYQad,toys,2800,45,15,35
exxIq0nd8lP9,toys,1400,45,30,20
1GMFthnToPI6,toys,2200,45,35,45
YCJlOAXzSK2U,home_appliances_2,8850,45,33,35
a03N3nvxItLR,toys,650,45,15,35
7SVMqS8mIfzM,toys,500,45,15,35
cbv8HBeazbHh,toys,2700,45,13,35
t9UxWfniCiWQ,toys,650,45,16,16
CuY7toElFM9u,toys,2250,45,15,35
NIA97X2Am6P5,toys,700,45,15,35
x7GiWzZls61V,toys,450,45,15,35
Sa7ShAw3jQyn,toys,9700,45,30,35
lMWWlNEZltIV,toys,1350,45,10,15
nbBYONP132s3,bed_bath_table,1600,45,25,35
yXpALTkJxQcV,toys,950,45,15,30
vOIpSJpHYj9a,toys,1900,45,20,45
ZUGkmi0O8C2M,toys,3125,45,55,16
jEYXe4xNUnLR,toys,600,45,15,35
jpH6K9YTzg19,toys,500,45,15,15
yv81zIJjR50k,bed_bath_table,1100,45,10,15
6y6V4ASz6ukT,toys,2963,45,33,32
A5YMU7QoWF49,toys,300,45,15,23
KNu6wFpqCyIK,toys,1500,45,10,35
eXRTuqgjODK5,toys,1600,45,15,35
1aTffw7x1vwU,bed_bath_table,1100,45,11,11
AU5UzK2bEONA,toys,1900,45,15,45
UuZmPS4DGVxU,toys,6200,45,40,45
jK9UOUruTk7Z,toys,15400,45,20,100
L0ILrVvOQfjj,toys,19800,45,45,45
t2iipBTnxUKs,toys,425,45,21,23
tCY44GnIcXc2,toys,3967,45,39,32
vvAcwPwNEH1i,toys,2550,45,13,35
Qsdps00sU7Ib,toys,2350,45,15,35
BaaWUXeFWSkl,toys,11450,45,35,45
z3AQ0w7Wf3us,garden_tools,5683,45,30,30
vL4cVSuGAt5w,toys,17350,45,30,45
PUN1UkTNvM6e,toys,3750,45,25,20
HqE6aRca5zVy,toys,1400,45,15,20
7oLGaana0von,toys,1850,45,15,35
LKVAiDw80JZb,bed_bath_table,4700,45,18,35
HNHZ3cWLUAQ4,toys,25,45,18,35
2DPyEzhRBmzu,toys,850,45,15,25
TFjnFJwPP5Vr,toys,800,45,10,32
tjsFxuXMAVHT,toys,500,45,30,30
yuucNv4qZQGV,toys,900,45,6,33
oByLX3cs9PdG,toys,350,45,4,35
z0U7LTxKRMMy,toys,8800,45,25,45
3vllpkEWat3f,toys,1150,45,15,35
13F8vtd5PzVy,toys,1450,45,15,35
TKbEhMZ6JGNz,toys,650,45,15,25
zfQHfSN8mpky,bed_bath_table,16000,45,15,25
UnMxtrGYNbxZ,office_furniture,6800,45,55,16
VTKbVmzo6WXq,luggage_accessories,700,45,10,31
3tiGwxe0v7rf,toys,1900,45,15,35
8pOEHYmjZMFC,toys,1117,45,12,45
BrzZ8UN0J9fY,toys,3450,45,15,35
kawhkwYcTVsJ,bed_bath_table,2200,45,15,35
SejFymYjfxAU,bed_bath_table,3400,45,15,35
CijepgQlMjzz,toys,450,45,15,35
NIqCZdobTMYw,toys,7000,45,19,45
ZcBre8nr9KCR,toys,7500,45,27,36
k1axWTzWKQcH,auto,900,45,12,45
0aMrJV7yIPS4,toys,1200,45,10,15
Oe6lUGD2ZEzb,toys,800,45,10,35
r1D3wrQosx76,toys,800,45,10,35
ALyH3bHzCHmQ,toys,1450,45,16,35
usfXkb03gVs0,toys,1100,45,15,35
8zlYMZMHDqwS,toys,1750,45,15,35
3zAxtNazrwOF,toys,17650,45,50,45
GCOt3HWlqRXD,toys,4000,45,15,35
dk1KX0rRoCtD,toys,2250,45,21,26
5uMPX8UpmYAr,toys,1350,45,15,35
V4nyO8eNC4np,toys,900,45,15,16
lW7PTuakfPJa,toys,6150,45,27,36
WfMdVxqwD97F,toys,1850,45,15,35
phWVOK9nuY4H,toys,8450,45,44,29
XAvzTaVGq8pX,toys,650,45,13,30
rCu4Gi3FxeT1,home_confort,1500,45,15,35
fpgpAfUPISEJ,toys,22525,45,55,65
OoPrXCQvyTMK,toys,900,45,10,35
t3XrJvWZg6H2,toys,1250,45,15,35
1WCRVW02tvZb,bed_bath_table,1956,45,18,35
h83m9LS8AgtF,toys,3100,45,45,17
skezDDxTRwUL,toys,7900,45,20,45
2zFh2O2uguao,furniture_decor,1000,45,8,35
zyctDZJzrx6q,toys,800,45,10,35
nMdhayt3s7r9,toys,2200,45,15,35
Afs6o45JYJ0A,toys,300,45,10,20
eVv91SHGGKRZ,toys,850,45,10,20
6P7uhHFWIbAZ,toys,1450,45,15,35
D5Hs7IYdt0S8,toys,5200,45,15,35
s7f8f1J3a2d8,bed_bath_table,467,45,4,35
RL5RhcHFQb49,bed_bath_table,1450,45,10,15
BI36LByhqWR3,toys,3900,45,33,26
Z0eQs3SANVE2,toys,600,45,5,30
cf6tvnOyNI2n,bed_bath_table,1300,45,15,35
t1o6tYCwpkM7,toys,2400,45,30,30
wOpVaNkTaYdh,toys,700,45,10,33
OfHkHkyMVR0t,toys,7900,45,25,45
UriKlIUQZmGg,toys,14000,45,45,50
NVWDAhhzL3Uo,toys,300,45,15,35
PiWQSseDM8ZJ,toys,1300,45,16,45
KmZHuBPeUR66,auto,8450,45,25,45
DaL9P3LTpmet,home_appliances_2,11710,45,37,29
d8jwADjcPQct,toys,5200,45,13,28
73WPdLgbzGZe,stationery,700,45,10,31
4nSGeZUWVNmM,toys,2200,45,15,35
n3XJnPxO7l9M,toys,1800,45,15,35
8i60hYTkzMzP,toys,3400,45,15,35
qYReKRAMzul2,furniture_decor,1650,45,15,35
1JsFXUlW5Nxw,toys,4050,45,15,35
Z4UBZEMCg2Pc,toys,1200,45,11,40
BQ4mJh7BbXeA,toys,4650,45,22,45
x8jxAt2vQRGG,toys,2787,45,40,21
nAfsvwPsUO6c,toys,1500,45,45,45
2Qz8SADAPTdW,toys,6600,45,25,35
ZqMy3pvDFJF8,toys,1175,45,19,34
4pl9924ddSFx,toys,11550,45,28,45
D14rbDfYyFAP,housewares,700,45,16,16
2lBz3JTNn1qm,toys,1300,45,25,35
qNAqmCefdbKS,toys,1850,45,15,35
4IfcoytuJD2L,toys,1200,45,15,35
pyENZeFz04Hi,toys,5450,45,22,33
2YCo5FLbcWXW,toys,1300,45,15,35
3uTfo6Th0ivd,toys,6200,45,31,23
qWey4z1knhcY,toys,1950,45,15,35
3ryjCwQSscYu,toys,2400,45,15,35
z7LEp9o7j88U,toys,3000,45,13,25
Vn7k5zUHGgmM,bed_bath_table,3300,45,13,35
qHIPdcND3B3h,toys,1700,45,15,35
vU1xgIQPP7T1,toys,2200,45,15,25
GT98stz0js5a,toys,25700,45,40,32
cUxOkSlQ3ZSm,toys,1500,45,25,35
OSLAZgbMzjDp,toys,14900,45,75,29
ODOqLaXZCKSJ,toys,16200,45,26,45
MgZ5zIOhRbQv,toys,800,45,45,20
LWEm0K4EfjJK,toys,850,45,10,31
DEcobYkVspie,toys,9350,45,40,40
7EH19djwyuFl,toys,8500,45,15,35
p7jGmW4X9Iqd,toys,6025,45,50,40
Sj6LtjbxeYvU,toys,433,45,4,35
arvrdgR1GXRw,toys,1900,45,30,42
mqTSelFrzPzQ,toys,6600,45,25,35
DPt4bvCtj8GX,toys,3150,45,17,35
o8yipX5sMAV3,toys,3800,45,20,35
5lGSDDwzBRYL,bed_bath_table,1750,45,20,40
ExkEUxZ1mmls,toys,700,45,15,35
i1xJZh9Fxji2,cool_stuff,8100,45,24,39
8VUrrTrLfyUD,toys,3000,45,19,35
lIFTwWFH11Jn,toys,2100,45,15,35
C13HtxI7YKpb,toys,1600,45,12,30
C3tlDYXPvkO3,toys,4006,45,24,30
9Th5cwJsdCD1,toys,650,45,10,25
s6aWb5cfUYiY,toys,5550,45,29,22
B8ApGNtE3yg6,toys,2000,45,18,12
wmia8VDKZCyO,toys,450,45,15,35
0tHSgiX3ieuP,toys,1275,45,16,45
ptEyjhoj8it5,bed_bath_table,900,45,15,35
WzVwp0o0RJPl,toys,19300,45,30,45
AQxsRyuMvsNa,toys,3400,45,19,35
8nelSbnslmsb,toys,400,45,15,35
vaG4OVrQHA6z,toys,15833,45,45,25
kmfuaZi7fwWQ,toys,20100,45,15,35
EjDamLWRoDFU,kitchen_dining_laundry_garden_furniture,25400,45,86,27
vraxgsMyzc3G,toys,6600,45,35,45
EAv6srzoFMDf,toys,1600,45,15,35
IpwqJdkny9zN,bed_bath_table,5550,45,15,30
MpsBIwRYr7LZ,bed_bath_table,3150,45,15,35
1VdMlVSjvQeI,toys,17600,45,20,97
5170yJ2ESfxP,home_confort,19800,45,15,35
LlEs4YVvGwii,toys,1150,45,11,11
IcT8mzv89ivd,toys,750,45,15,15
9iPAkg3ks2A0,toys,5550,45,15,35
MQdukFHCLVwZ,toys,2500,45,15,25
E6Gek6MDtRkP,toys,450,45,15,35
YVLOGJafgUor,toys,1800,45,15,35
aiogb2UcIyNP,toys,450,45,5,37
YR9mZrmN74g9,health_beauty,3600,45,11,15
mQEevxDrK8MF,toys,5900,45,15,35
GJxUzM1hoQHw,toys,5000,45,10,45
rrcygkPLmeB4,toys,1050,45,15,35
K2Hnms7jPZLN,toys,600,45,15,35
JnIlDz7DqG32,toys,14000,45,15,35
GUVOKuWnODYA,toys,8500,45,25,45
11062HqQAYDu,toys,2100,45,15,35
oXRgSAXVwLnj,toys,850,45,10,35
GdK2nvGgLfBL,garden_tools,1625,45,30,30
dvSAFh7Fvda8,toys,2000,45,15,35
MsDwkTjwZnhR,toys,9400,45,39,33
MkXoTchH8Gbn,toys,500,45,15,35
CBryOnydVrgJ,toys,1200,45,15,35
mc3d4JsncTn7,luggage_accessories,1200,45,15,35
wpxwlavM1rDy,toys,750,45,15,30
xWb9CLJcgCXn,toys,4350,45,15,35
hCzC8FuB8dOW,toys,400,45,15,35
xkQReKCWw60R,home_confort,200,45,15,35
F5YlHyFJV1vp,stationery,1350,45,10,50
xf1cjxFpwP1f,toys,1800,45,11,35
FgsLb5eMMaQv,toys,1400,45,30,20
2hw7QIraCC7R,bed_bath_table,2050,45,22,33
pAiBxronrPm4,toys,5050,45,15,35
Kqe5fhoPPORE,toys,17200,45,70,25
XpXg6ZoCRr7t,toys,200,45,15,35
p74AvT66Lr8h,toys,6600,45,35,25
UZu3JbIkjXPQ,construction_tools_construction,2008,45,23,21
G5hDhY376Mu7,toys,1900,45,15,35
2SJv7A7t87xu,toys,2000,45,15,35
R3vH3FVgVv5N,toys,2150,45,20,21
aaHQbNNgB1Z8,toys,2444,45,22,41
KkxQrGNjXo3p,construction_tools_construction,6900,45,19,45
Ej3c10OL38RP,toys,12150,45,40,32
vbE9ickljTcX,toys,2450,45,50,35
A5YM3aj1awGM,toys,3850,45,20,45
yTS4ONpjNGuu,toys,3800,45,15,35
s0b5zKrimONL,bed_bath_table,450,45,15,35
B1ROeS9UbQel,toys,200,45,15,35
UX9hrUF9CDXh,toys,1350,45,15,35
hI7TJDJnFkyP,bed_bath_table,6350,45,15,35
si1Da1zfK50i,toys,6050,45,20,40
d7IfCKgiR2wc,bed_bath_table,1000,45,10,15
pnXfSTAgBXz7,,950,45,12,30
7Um8yJ4xmZYq,toys,2600,45,37,16
Flyko3DUnEO5,toys,1400,45,11,11
ZqE0VSN6wt7T,toys,1100,45,11,11
eaKTSN8pXx7Q,toys,450,45,15,35
B3lYzTJnckbB,toys,1250,45,10,15
6SChh2iZwb1D,toys,2750,45,8,39
QuEiyCxzwhxd,toys,700,45,10,35
UM91csdgqAiW,toys,200,45,20,30
F27wjdTgBmXR,bed_bath_table,450,45,11,11
dk96ibXdjURJ,toys,1250,45,10,15
b8dm1kIE4Zqz,toys,801,45,4,15
bfTbl4Yg0Gce,toys,1400,45,5,45
cD5su9QSlzDg,toys,11650,45,25,45
bfdvGDQhbJbD,toys,10900,45,15,35
DKXmtg5Bfp4m,furniture_decor,1350,45,15,35
jvDifwZs0hKd,bed_bath_table,20900,45,15,30
YIi3a84R1Qo2,fashion_male_clothing,800,45,10,35
A1NYqzme4bPM,toys,3600,45,15,35
f5WVnHyvbjL9,toys,2000,45,12,45
4yY7hfASyRCk,toys,550,45,15,35
I4lS6IHeHV5v,toys,6800,45,36,19
JJAvrcC8RxQS,toys,2000,45,15,35
uyH3ndb7dvqY,toys,400,45,9,50
7X10xevVd152,bed_bath_table,5850,45,21,37
FAy8OTKbUmug,toys,950,45,20,25
v7eaaGqcekRo,furniture_decor,650,45,15,35
jJj6GBnckv2k,toys,1300,45,14,35
xdOJ9rnItDvG,toys,1750,45,15,35
MIpEr95zUJ7p,office_furniture,5850,45,55,16
ulVvFZGo4VhD,furniture_decor,1800,45,14,35
cNGvkWh3pdBx,toys,3550,45,28,27
z2mz9Gg7JxF0,toys,900,45,15,35
BpR5JjKu2FSo,toys,7800,45,20,45
mJQYYPdWAJ7y,luggage_accessories,1400,45,20,35
X8fE7fFS1OrB,housewares,2150,45,41,14
8GPNeZT7PSNP,toys,1500,45,15,35
cBTrhJqIDlEk,toys,2000,45,10,34
uh71QjjMvUDF,bed_bath_table,2900,45,15,35
5OD4pL937H3B,toys,19700,45,35,45
LDbB0iy0OihL,toys,10800,45,25,26
D0yz8dPtWot1,sports_leisure,783,45,11,22
zg0ftMo0BbKb,toys,9300,45,15,35
N43gmASlgu1F,toys,1100,45,8,35
1bTf1oesi5Le,toys,20100,45,15,25
kFGWh6mV6baE,toys,15150,45,20,100
Ep3c82cjZBFw,toys,700,45,10,31
FsYsffFhh1WM,toys,1400,45,8,35
BFHGsCe4PucA,toys,20850,45,50,45
QVXSEgP8Pdjf,toys,1600,45,15,35
40mlkC2x0eaS,toys,1800,45,15,35
mnFhzAhom5Qc,toys,14150,45,20,35
397eReBSz2J0,bed_bath_table,850,45,15,35
92A4wEY504IF,toys,750,45,15,35
5pqWz6RQXFMY,toys,300,45,15,35
J9L8R6Xh60zU,toys,300,45,15,35
VoBUSIv8TG2t,toys,2900,45,25,35
fCN5DE5MejF2,toys,1900,45,10,34
3uHka5SEvGGy,toys,2900,45,20,45
7zqOTmYNHJcy,toys,13900,45,15,24
l0waTo8xwtOW,toys,350,45,15,35
8ARto6GUb8B5,toys,3800,45,15,35
LCl9Gb96LXyX,toys,2600,45,20,20
m4ptyomuPZM9,toys,1800,45,15,35
L8731W5XIr0q,housewares,1900,45,7,35
a0npCMwtapuk,housewares,3000,45,13,25
DM7ZHmqphGtk,toys,5275,45,27,31
GSoXQg7tzbec,toys,900,45,15,35
g9Zn3JiEAXP7,auto,3400,45,25,45
KSNPr4pZxoWz,toys,9250,45,20,100
I39ejlhOZtW7,toys,15700,45,65,25
QO91NzOip5nk,toys,600,45,10,31
csvh7OQYPLiw,auto,1700,45,20,45
kuhfZH45HYhb,toys,1050,45,11,11
hPjmbPHge7gN,toys,650,45,15,35
IGTlAOkxTd12,toys,600,45,15,35
uP24Lsy7szfc,toys,1800,45,15,35
2UAzrhYto6aC,toys,3000,45,13,18
OVYYysWLA9Sn,toys,600,45,7,30
bD2m7XLNsmxC,toys,1200,45,16,20
P9WEQ0qqxnHP,toys,1350,45,15,35
EJXtcDD4viYy,bed_bath_table,2600,45,17,35
E0j3LXhriDqf,toys,1200,45,45,30
PSmFZQYqJgUn,fashion_male_clothing,900,45,10,35
iHkGa5chTaUH,home_confort,450,45,15,35
Gtb1P8R3CPEP,toys,5600,45,20,37
KwBKlFxwIqVJ,toys,1200,45,15,35
zJZ0SE8Ikubo,toys,1000,45,10,31
jfIq6O2uLgpu,toys,400,45,15,35
b5PPuieg4oSR,toys,1600,45,3,37
q7d26HdiWkaR,toys,1600,45,15,35
NjQAeEzCtMIA,toys,6400,45,25,32
eMLbYR2wux81,toys,800,45,5,38
8HIJp2bulmUd,toys,19800,45,45,45
MLLPuCQhRMAm,toys,1800,45,20,45
BPGh02pAuy3H,sports_leisure,3400,45,15,35
E2cKzZdj4xig,bed_bath_table,800,45,11,11
xZAAaLVgjD90,bed_bath_table,950,45,15,35
FvHXNbRroOal,toys,850,45,10,20
AvxSqOBySQOQ,bed_bath_table,2600,45,15,35
OI65VQ58gtt6,toys,16800,45,15,35
xrdy8oM5TrKt,industry_commerce_and_business,6000,45,12,44
a8JCx4ZOjvVS,toys,1950,45,20,45
k23FnpA60b0B,toys,2450,45,15,35
bAUIWTPhUqAu,toys,1200,45,20,38
rhnNVtq48SbY,home_confort,10150,45,30,45
pERnh7UN4WQI,toys,8200,45,2,45
RjzjpSLmvuXD,toys,600,45,2,35
yaVqRdwdegfk,toys,2200,45,15,35
CWtGuNXeElRD,bed_bath_table,2600,45,15,41
xZbEjaPakVDW,toys,1400,45,3,35
wVL2trJ5YvD4,cool_stuff,2000,45,30,20
VxsDCxxgMMtH,toys,2600,45,12,40
xNk6WA04DVMC,toys,450,45,4,35
mupneGVn0xRq,toys,5400,45,16,35
R1lJ37B1AEm7,toys,5500,45,20,45
9m1I4RDw8BVj,toys,20600,45,15,25
rT1G7mvVGqr3,toys,2300,45,16,45
FogYxxzRNJNa,toys,450,45,15,35
jNWgkf6MTVKq,toys,450,45,11,11
KiU2ArfAvUZf,toys,2400,45,15,40
sCBncKUsjPyI,toys,4350,45,15,35
Jq5naolnjmUl,toys,5250,45,15,30
vTHVrgdYbICQ,bed_bath_table,467,45,4,35
hbaMAwyAE4EK,toys,3000,45,10,30
oAYELqBSrCwa,bed_bath_table,2100,45,15,35
QWHbBuuenU5j,toys,3800,45,30,35
Ok5h5OwzqwNy,toys,350,45,30,30
1KNLxPZZSSbF,bed_bath_table,26600,45,15,35
otg12utTJeNA,furniture_decor,1500,45,15,35
8AbjkwM2pQho,toys,3550,45,10,36
fTgVV3mkHwiR,toys,7600,45,14,18
0F4M8sFCUZ6t,toys,1100,45,45,11
ldc7UdyoNLj2,toys,3050,45,20,25
P975jrID4qx4,toys,350,45,8,45
hDelBvjZ2791,toys,3100,45,19,35
9sPdgObJumYr,toys,1700,45,15,35
qJq7usU5GOfC,toys,550,45,15,35
N551lqi2rXQQ,toys,1625,45,18,48
mPVgZ2lOmUvv,toys,3500,45,12,40
5qYhCBe2Lz8k,toys,9600,45,29,44
tfazZz3VHboy,toys,1400,45,15,40
idvyyR46pzCy,toys,467,45,4,35
LcY1jP9II3lg,toys,350,45,6,30
yAiwR33XRCFB,bed_bath_table,567,45,4,35
rpLhvxBxxpxP,toys,6600,45,25,35
SsEYN6Gxq9uU,furniture_decor,7400,45,45,45
sxPzdTL7w4FX,bed_bath_table,1250,45,10,15
dW1NqqycyMZB,pet_shop,3000,45,47,20
gQUGtyQvAa4O,toys,1134,45,6,14
Ikw2FMIMrcTV,toys,3200,45,15,35
vf9IcmZUkm9d,toys,450,45,15,35
oPwiPW9jKy5n,toys,467,45,4,35
SwPc0Nt3rPEF,toys,350,45,5,35
WxgZ3OkkdBlh,toys,1900,45,15,35
vrYswkV2Fpyp,toys,1850,45,15,35
akM1XeHO7CVw,,1600,45,25,25
mTr1e2wcbG7V,toys,1400,45,15,35
c8fv9BGSs3et,toys,16000,45,32,23
yJRjL9NKtITX,toys,2200,45,15,35
ZOtK4nnKoR4A,furniture_decor,2300,45,15,35
NYO4PYg5jDPF,bed_bath_table,1900,45,15,35
nXoLwaSJS3uP,bed_bath_table,2200,45,25,35
n4uoTCYir6cm,toys,9813,45,64,39
iAq7yaQB6YVH,toys,10250,45,19,36
4ET4xjBLPLNv,toys,400,45,15,35
kPryXqpdplMl,bed_bath_table,2000,45,15,35
H5Mx590CorrN,toys,1100,45,8,35
mrGLVuRQeLuB,toys,1100,45,20,35
6wQ33vm0ATHu,toys,1400,45,15,35
TawgejD4MTph,toys,18650,45,50,45
ukfxkK79peQR,toys,23650,45,70,45
rXiwpw4adY1H,housewares,2800,45,35,35
R8SiXoBzLYlB,toys,7811,45,28,46
dVkUygMCOSIC,toys,6600,45,25,35
ACeuTjFxnK3t,computers_accessories,9050,45,48,25
wzd3RMK1Blxm,toys,8400,45,25,45
ehvE86QqcDr1,toys,1200,45,15,35
qfCdngebcs5s,toys,1350,45,15,35
tVMSvH3jD8oU,toys,1400,45,15,35
v1vNN9LC3KwL,toys,17550,45,20,100
L8KrXmGZ8WhY,toys,350,45,15,35
G2dewxtgBxCX,toys,2200,45,15,35
6VZjLX2KdMOx,toys,450,45,15,35
EoYzFcahKl6a,toys,1200,45,10,15
dfqdBGAobTu6,toys,1100,45,10,15
2k8JF8bWKTcj,bed_bath_table,1650,45,15,35
Nfh2FETPQOV8,toys,5000,45,27,36
wNKJ3ikiiHkB,toys,5200,45,25,30
r8iEaJn6jgWr,toys,467,45,4,35
YkObLqbS64m5,bed_bath_table,1900,45,25,35
DsBUXezYcpOa,toys,11400,45,45,45
4TFRqP9IkgX9,toys,7700,45,40,45
kMvY4SqLmfN7,housewares,500,45,45,45
88ARLPynFoG2,bed_bath_table,20900,45,15,35
Q8VNNk22f5AI,toys,1650,45,45,25
ZvOJaufWlNAN,toys,400,45,15,35
3YSqUYHtn8v3,bed_bath_table,450,45,15,35
927jJBj2YoZN,bed_bath_table,1200,45,25,35
4D0Lgqof9DTQ,toys,2350,45,15,35
Dd264V7Ac0TJ,luggage_accessories,550,45,10,32
zCNqExeiGem3,luggage_accessories,700,45,10,31
xDSOp6LBD8xz,agro_industry_and_commerce,1900,45,15,40
OufPTFnIpDLs,toys,1650,45,8,40
gw4FIBjCk8HB,toys,1550,45,10,35
w0kbnOT9GctY,toys,500,45,15,35
PLwdq2YJ7iZb,toys,600,45,15,35
IXc1SvQ4MyWM,toys,8350,45,15,35
xvu2nC5uS3g9,garden_tools,15100,45,45,37
6YmZQzYoPG4P,toys,850,45,11,20
vnLcofXmXYY2,toys,7550,45,50,20
Y0T4Ca4BXK8U,bed_bath_table,3975,46,12,43
MaltNz8KU4y1,bed_bath_table,2650,46,8,38
BnICguJ7FAqS,toys,550,46,3,21
x8qn8ibnsUcN,toys,500,46,8,44
mp5cS6O63hyL,toys,7700,46,20,46
dPaYps1DTHJv,toys,1000,46,10,34
cMT81dv2co1e,toys,2200,46,9,32
QnWuLMJbKwxJ,toys,1600,46,3,34
nQflyEP9dhCR,bed_bath_table,1350,46,2,36
ELzn50644NWX,stationery,550,46,10,32
kktXNGIh1TrV,toys,5900,46,20,46
KrijQLfPzvO5,garden_tools,5100,46,20,46
c52uqZ04zkar,toys,1550,46,3,34
cNuyn0RdjQPn,luggage_accessories,950,46,10,33
tk5jaxynSXF9,toys,1400,46,2,36
ZW9Y7gsbYCnM,toys,1350,46,2,36
HOs7lNblApKT,toys,700,46,10,33
FmNNJfngLkqZ,toys,2700,46,16,25
34mY18TlSVEH,toys,1200,46,36,11
S87I3lsjxTtp,toys,1650,46,3,34
DgbGCzJuwenM,bed_bath_table,1350,46,2,36
OcGHJzsnGImS,bed_bath_table,3675,46,12,43
wueEaq4zdAwi,toys,700,46,10,36
VlZ2bqCok040,toys,4267,46,39,22
jlPxnGTdjRGv,toys,1500,46,3,34
DRjdH4i40A7F,toys,900,46,8,11
jZN9rPK8Vj4L,toys,3300,46,18,35
sY8nXb3tJoGG,toys,5650,46,9,36
RZ7zClvzCfoH,pet_shop,4600,46,27,28
pFPgv5xww67b,furniture_living_room,3300,46,9,56
irDhF02s7Znq,toys,800,46,10,32
bnn8JRrU7ggU,toys,1800,46,3,34
UhloWwjuedg3,toys,10975,46,46,45
Cyq6GLNDDDPr,toys,6600,46,31,37
vIc9dF94wcvr,toys,700,46,10,33
afuylyyK8HPB,toys,750,46,10,33
ub4TPAuQAGDb,toys,1285,46,10,30
E4oSqgXFKPnM,bed_bath_table,1500,46,9,37
mAzgpn01byu3,toys,900,46,10,34
8xArtLnG8jZK,toys,6850,46,31,35
DxX5QX9ETjTg,toys,4000,46,9,32
vSj3R5oHVm9e,toys,7800,46,36,36
KYA6DbNX7yLL,toys,800,46,10,32
1xwFS9g14JPu,housewares,3600,46,19,32
jMc5g5VxutMx,sports_leisure,1150,46,10,15
PSeF1peLpt5u,toys,5600,46,15,39
HNv2Ex9VJJKJ,toys,5150,46,12,45
pr2oIfhBnUki,toys,12700,46,40,46
